DATETIME,TOTALDEMAND,TEMPERATURE,Rain,Evap,Radn,VP,RH
2010-09-06,5711.32,18.66,32.6,27.0,113.6,118.2,76.7
2010-09-13,5671.87,18.18,2.4,30.6,125.0,97.2,67.85
2010-09-20,5683.76,17.91,5.2,29.0,74.3,78.9,55.5
2010-09-27,5753.36,19.15,17.4,24.8,109.2,128.0,79.8
2010-10-04,5766.41,19.05,47.8,23.0,107.7,122.5,75.61
2010-10-11,5868.55,19.65,202.6,24.4,88.1,132.3,80.64
2010-10-18,5716.33,18.04,53.2,41.2,155.2,94.8,63.85
2010-10-25,5672.34,19.17,49.3,36.7,156.7,113.9,74.24
2010-11-01,5793.36,20.7,3.8,34.8,155.7,129.2,77.27
2010-11-08,5762.22,20.44,11.6,35.6,141.2,121.4,71.37
2010-11-15,5964.2,22.52,5.6,45.4,179.8,138.3,72.71
2010-11-22,5896.25,21.86,30.4,44.0,131.6,134.6,70.75
2010-11-29,5856.09,21.84,3.4,48.8,165.8,122.0,63.94
2010-12-06,5894.12,21.81,152.0,28.8,85.7,151.4,77.56
2010-12-13,6227.83,24.08,98.8,38.6,159.2,167.8,77.8
2010-12-20,6180.27,22.95,84.8,45.6,146.8,147.5,71.22
2010-12-27,5540.74,21.95,113.6,22.0,84.0,161.7,80.91
2011-01-03,5449.7,24.06,68.4,35.0,139.8,162.2,77.42
2011-01-10,5894.03,23.49,252.0,20.5,83.5,173.1,82.62
2011-01-17,5893.64,24.35,46.4,46.0,161.0,159.8,74.01
2011-01-24,6214.15,24.07,29.4,45.2,178.7,159.2,74.78
2011-01-31,6292.62,25.09,3.0,52.0,184.8,159.5,73.2
2011-02-07,6561.15,26.69,11.4,47.4,163.2,200.8,79.59
2011-02-14,6240.26,23.53,21.2,42.6,145.0,160.1,76.7
2011-02-21,6555.57,24.63,15.6,43.0,153.4,183.8,79.91
2011-02-28,6245.38,23.65,31.6,45.8,161.4,142.0,71.11
2011-03-07,6388.4,24.01,98.8,33.2,128.0,164.7,77.81
2011-03-14,6013.1,23.11,8.4,39.2,142.4,151.3,75.36
2011-03-21,6150.28,23.57,44.6,23.8,99.2,171.2,82.01
2011-03-28,6130.63,23.65,0.0,47.4,142.6,133.4,66.24
2011-04-04,5788.08,20.95,36.8,30.2,101.7,141.8,77.65
2011-04-11,5661.41,19.7,13.6,29.2,115.1,129.7,77.64
2011-04-18,5687.06,20.14,19.8,25.8,98.6,126.5,74.58
2011-04-25,5449.44,20.72,37.2,23.4,99.8,145.9,80.08
2011-05-02,5449.45,18.15,24.2,22.0,99.4,120.2,77.81
2011-05-09,5610.25,17.04,11.8,22.2,93.2,104.1,73.19
2011-05-16,5665.92,14.86,2.0,30.0,107.5,66.3,57.62
2011-05-23,5652.84,16.64,11.6,17.2,78.1,113.8,78.26
2011-05-30,5660.43,15.42,18.8,24.6,92.6,86.3,70.02
2011-06-06,5678.12,15.04,0.0,21.0,87.4,93.5,73.32
2011-06-13,5860.86,13.21,3.8,17.0,56.3,71.1,61.97
2011-06-20,5855.49,13.3,0.0,23.2,92.5,72.9,69.19
2011-06-27,5847.31,13.52,1.2,24.4,86.8,77.7,69.39
2011-07-04,5659.58,14.39,2.6,19.6,75.3,92.2,75.73
2011-07-11,5775.77,13.49,0.0,41.6,96.8,47.7,48.31
2011-07-18,5886.54,13.36,11.6,19.4,80.1,75.7,68.16
2011-07-25,5782.3,13.83,0.2,33.2,99.8,64.6,62.63
2011-08-01,5722.24,13.03,0.0,25.2,100.7,71.5,67.86
2011-08-08,5583.98,14.88,0.0,26.8,104.4,91.1,73.29
2011-08-15,5640.74,13.25,0.4,28.6,105.9,66.9,63.61
2011-08-22,5612.04,14.72,19.2,30.6,97.9,84.5,71.04
2011-08-29,5543.02,17.04,42.4,23.8,98.5,115.1,80.29
2011-09-05,5413.64,16.06,39.8,30.2,114.1,101.6,76.07
2011-09-12,5479.15,15.58,8.0,38.6,122.1,82.4,64.58
2011-09-19,5466.21,17.98,0.0,37.2,149.7,76.3,61.31
2011-09-26,5485.1,18.81,1.4,39.6,144.0,100.9,69.85
2011-10-03,5565.58,17.16,3.2,45.8,122.6,75.8,57.05
2011-10-10,5612.11,17.61,22.8,27.0,112.6,105.4,74.4
2011-10-17,5716.9,20.21,53.0,38.4,139.6,138.7,78.57
2011-10-24,5554.2,19.15,0.2,41.2,155.7,104.4,67.49
2011-10-31,5770.8,21.52,27.0,40.0,120.4,134.3,75.31
2011-11-07,5803.33,21.61,0.0,49.0,185.1,121.7,68.41
2011-11-14,6049.56,23.75,0.2,57.2,200.3,137.3,71.77
2011-11-21,6224.73,24.29,0.0,61.6,194.3,139.1,68.41
2011-11-28,6297.04,24.51,15.2,47.8,154.2,163.4,75.47
2011-12-05,6053.69,22.03,4.4,52.8,143.8,127.1,66.43
2011-12-12,5989.12,21.11,65.0,37.0,98.0,140.4,77.71
2011-12-19,5970.71,21.96,10.6,46.0,145.2,128.3,72.5
2011-12-26,5744.5,23.29,31.2,50.4,166.9,138.7,70.02
2012-01-02,5528.08,22.51,5.2,42.2,167.7,121.5,66.45
2012-01-09,6140.61,24.44,0.0,53.0,188.7,143.2,69.84
2012-01-16,6398.39,24.38,7.4,53.0,154.1,136.0,63.46
2012-01-23,6204.57,23.49,47.4,41.0,151.5,154.0,76.26
2012-01-30,6093.32,23.56,291.4,23.0,75.9,185.8,88.01
2012-02-06,6336.62,24.91,6.8,44.6,172.3,160.5,73.45
2012-02-13,6424.62,24.0,35.2,48.0,173.4,160.2,75.46
2012-02-20,6269.56,24.19,1.4,53.8,185.7,153.4,74.93
2012-02-27,6225.15,23.63,111.0,37.4,111.2,169.2,78.48
2012-03-05,6330.27,24.65,40.4,39.6,151.0,172.1,79.34
2012-03-12,6041.5,22.96,18.2,40.0,148.2,138.6,70.9
2012-03-19,5987.68,22.39,53.8,30.6,91.6,163.4,82.49
2012-03-26,5852.49,22.34,40.2,34.4,108.2,146.7,75.21
2012-04-02,5683.24,21.32,4.2,41.0,133.1,127.6,72.71
2012-04-09,5565.52,21.29,0.0,41.4,145.3,129.0,74.12
2012-04-16,5631.15,19.51,8.6,33.8,119.1,125.6,74.9
2012-04-23,5819.67,21.22,18.8,24.4,110.7,145.8,80.36
2012-04-30,5660.75,18.59,164.2,21.7,69.6,119.5,75.56
2012-05-07,5523.86,18.15,6.4,26.0,111.1,111.1,75.81
2012-05-14,5587.34,16.78,0.0,29.2,115.0,97.5,69.07
2012-05-21,5654.07,14.98,0.0,25.0,99.9,84.6,68.84
2012-05-28,5655.65,15.35,14.0,20.0,83.3,95.7,72.16
2012-06-04,5632.83,16.83,78.0,17.2,76.8,117.5,82.01
2012-06-11,5652.77,14.51,18.6,20.8,75.3,81.6,69.96
2012-06-18,5649.27,15.1,0.6,20.8,93.2,87.5,69.34
2012-06-25,5773.87,14.15,0.8,20.2,74.0,72.2,64.11
2012-07-02,5808.07,14.27,68.8,15.2,68.4,96.6,77.43
2012-07-09,5790.77,12.52,0.6,20.0,94.3,72.1,70.96
2012-07-16,5780.67,16.96,32.8,13.8,63.4,117.8,80.51
2012-07-23,5669.31,15.16,15.0,21.8,91.3,86.6,70.72
2012-07-30,5762.07,13.65,0.0,25.6,106.8,77.7,70.44
2012-08-06,5764.88,12.41,0.0,26.6,117.8,58.9,63.09
2012-08-13,5685.2,13.64,0.0,32.2,118.1,53.5,52.84
2012-08-20,5597.13,15.14,0.0,29.6,128.9,67.7,58.81
2012-08-27,5564.52,16.92,0.0,30.2,123.7,95.0,67.79
2012-09-03,5535.49,15.32,0.0,32.8,135.6,77.2,63.04
2012-09-10,5495.39,18.2,0.0,44.8,143.6,78.8,58.06
2012-09-17,5486.12,17.37,0.0,38.4,152.4,88.0,65.76
2012-09-24,5603.02,19.57,4.6,27.4,145.4,126.9,77.37
2012-10-01,5494.71,19.09,3.6,36.4,123.7,105.8,69.11
2012-10-08,5484.94,20.36,1.6,45.2,167.0,102.3,67.04
2012-10-15,5504.39,18.98,9.8,47.2,164.7,95.9,62.68
2012-10-22,5726.25,22.49,0.6,51.0,195.0,122.1,71.94
2012-10-29,5624.04,20.2,5.2,49.8,149.0,94.4,59.36
2012-11-05,5723.32,21.12,1.4,49.0,169.0,120.6,69.3
2012-11-12,5694.58,21.37,26.8,44.2,144.3,131.9,74.33
2012-11-19,5845.49,22.48,83.2,49.7,170.8,131.6,73.31
2012-11-26,5980.36,23.07,0.0,50.6,196.5,120.7,62.42
2012-12-03,6269.32,24.69,1.6,58.4,212.1,141.1,68.98
2012-12-10,6345.54,25.1,3.8,65.8,180.8,126.8,57.96
2012-12-17,6187.93,23.49,2.8,59.2,199.3,128.7,68.04
2012-12-24,6394.37,25.95,10.6,50.4,170.0,167.4,68.67
2012-12-31,5522.08,24.38,21.6,53.2,192.3,143.3,68.79
2013-01-07,5943.73,25.24,1.0,67.0,202.7,142.7,63.58
2013-01-14,6713.25,27.36,0.0,65.2,195.5,168.9,67.17
2013-01-21,6407.28,25.7,8.6,56.6,191.2,144.3,63.73
2013-01-28,5992.63,24.34,219.9,24.7,83.6,187.0,83.56
2013-02-04,6152.55,25.06,19.6,57.6,185.0,158.1,69.71
2013-02-11,5951.98,23.29,13.0,47.2,176.5,140.9,72.35
2013-02-18,5905.49,22.3,40.6,36.1,117.0,151.4,78.36
2013-02-25,5999.19,24.16,82.6,35.8,108.5,160.3,75.86
2013-03-04,5966.82,23.1,194.0,26.6,86.0,168.3,81.71
2013-03-11,5760.49,22.75,17.4,41.2,139.4,146.3,75.02
2013-03-18,5807.44,23.05,2.6,43.4,154.4,140.1,71.81
2013-03-25,5933.05,23.06,27.0,39.4,131.0,156.1,76.66
2013-04-01,5601.22,22.35,25.6,35.4,116.8,152.0,77.73
2013-04-08,5603.09,20.62,40.6,32.6,115.1,130.2,75.34
2013-04-15,5613.13,20.05,69.0,25.7,97.8,139.9,82.11
2013-04-22,5669.09,19.63,19.2,36.2,131.5,115.3,71.01
2013-04-29,5643.57,19.57,0.0,26.2,117.2,127.2,76.95
2013-05-06,5694.66,18.7,3.2,28.8,104.7,122.1,75.16
2013-05-13,5589.74,17.69,14.4,21.0,88.1,117.4,79.26
2013-05-20,5627.63,15.8,2.6,27.4,91.5,79.8,63.33
2013-05-27,5652.16,15.29,5.4,25.8,85.7,80.3,65.36
2013-06-03,5661.12,16.38,55.8,23.0,73.6,112.9,78.44
2013-06-10,5584.25,16.32,22.0,18.2,63.5,108.2,78.14
2013-06-17,5620.65,15.84,40.2,20.2,81.8,99.4,72.66
2013-06-24,5760.86,12.88,10.6,18.6,78.7,74.7,69.65
2013-07-01,5721.11,14.26,14.0,12.4,59.7,92.9,79.16
2013-07-08,5457.54,16.71,38.0,20.2,87.0,103.6,75.1
2013-07-15,5639.65,14.04,11.0,15.6,73.2,97.0,80.04
2013-07-22,5497.86,15.58,25.2,16.0,75.1,109.7,77.64
2013-07-29,5517.1,14.46,4.2,22.6,96.4,89.7,71.66
2013-08-05,5472.72,15.26,1.6,26.0,101.6,85.5,71.96
2013-08-12,5435.79,15.75,0.0,30.4,121.0,75.9,65.73
2013-08-19,5344.79,17.14,0.0,31.2,121.7,94.8,65.82
2013-08-26,5397.64,14.84,0.0,36.8,135.1,61.1,55.0
2013-09-02,5300.41,18.16,0.0,33.4,132.8,104.7,73.16
2013-09-09,5305.96,17.5,0.0,39.4,138.2,92.5,69.24
2013-09-16,5471.71,19.9,1.0,34.0,127.6,117.8,73.53
2013-09-23,5418.29,20.11,24.0,43.8,161.7,94.2,60.85
2013-09-30,5541.35,21.71,0.4,42.4,147.3,122.4,68.76
2013-10-07,5391.59,21.78,1.4,54.8,178.5,104.7,63.14
2013-10-14,5616.75,22.59,0.0,60.6,180.8,108.0,60.22
2013-10-21,5559.35,20.68,4.0,49.0,169.8,115.7,70.88
2013-10-28,5678.44,22.32,0.2,56.4,169.8,121.6,66.64
2013-11-04,5686.52,21.74,3.8,62.8,175.2,110.1,63.39
2013-11-11,5639.32,21.83,5.2,53.0,183.2,106.1,60.89
2013-11-18,5785.97,22.11,67.4,44.4,156.1,139.5,73.0
2013-11-25,5819.61,23.0,26.6,52.6,193.2,138.0,70.56
2013-12-02,5771.31,21.7,24.2,55.4,181.0,113.2,65.82
2013-12-09,5777.32,22.16,7.6,59.8,213.0,100.0,58.71
2013-12-16,6043.57,24.04,9.6,47.8,163.2,149.5,71.76
2013-12-23,5778.38,23.6,1.0,66.0,212.8,125.4,64.52
2013-12-30,5632.16,25.92,2.0,58.8,187.4,152.8,68.32
2014-01-06,6343.65,27.46,2.6,55.8,168.0,168.3,69.09
2014-01-13,5852.04,24.29,40.4,58.6,173.2,132.4,63.88
2014-01-20,6060.77,25.1,0.0,64.6,207.0,138.0,63.21
2014-01-27,6163.53,25.28,57.8,56.8,144.0,160.9,71.49
2014-02-03,5668.91,23.68,2.8,54.2,154.3,128.9,61.63
2014-02-10,5769.18,23.68,4.0,51.2,159.0,136.0,66.51
2014-02-17,6173.21,25.39,0.0,59.4,182.3,149.2,66.55
2014-02-24,6297.0,25.82,4.8,59.8,155.4,160.8,67.17
2014-03-03,5876.98,23.74,6.2,55.4,168.0,139.5,68.45
2014-03-10,5701.37,22.75,15.8,51.8,143.0,136.3,70.16
2014-03-17,5863.84,23.63,3.8,52.2,161.0,139.6,72.29
2014-03-24,5983.63,24.36,4.2,47.4,144.8,154.1,71.24
2014-03-31,5920.61,23.16,78.2,22.7,75.1,175.5,83.96
2014-04-07,5833.01,23.1,3.0,41.4,141.0,149.7,76.28
2014-04-14,5712.1,22.12,7.2,29.0,89.9,132.0,72.02
2014-04-21,5307.51,20.28,0.2,36.2,129.1,106.7,66.43
2014-04-28,5502.68,20.85,3.2,31.4,112.2,132.7,75.7
2014-05-05,5574.49,17.77,21.2,29.6,97.6,101.4,66.52
2014-05-12,5480.84,17.35,1.2,27.8,95.4,91.2,65.37
2014-05-19,5525.88,17.29,10.6,25.2,87.1,108.8,75.62
2014-05-26,5566.37,18.76,0.8,20.8,93.3,119.5,76.07
2014-06-02,5618.0,18.55,0.6,22.2,87.7,122.5,76.56
2014-06-09,5418.72,17.58,2.0,25.8,86.8,101.0,69.01
2014-06-16,5548.38,16.09,1.4,26.4,79.6,90.1,68.05
2014-06-23,5579.92,15.64,8.2,15.4,80.7,100.8,75.33
2014-06-30,5584.63,14.45,2.2,37.2,85.6,60.8,53.29
2014-07-07,5629.69,12.51,0.4,27.4,96.5,60.8,57.9
2014-07-14,5735.96,12.84,0.0,34.8,102.0,47.8,51.6
2014-07-21,5713.43,13.63,5.4,31.2,88.4,69.9,63.47
2014-07-28,5622.59,14.56,9.6,21.8,95.3,96.1,75.95
2014-08-04,5576.54,14.85,1.0,34.2,106.2,71.6,60.54
2014-08-11,5495.14,14.8,0.0,27.4,105.2,82.4,70.21
2014-08-18,5542.6,15.67,52.2,33.0,95.7,87.5,71.31
2014-08-25,5554.32,16.22,40.0,30.8,87.6,94.1,73.62
2014-09-01,5331.16,16.46,4.4,31.6,118.4,89.3,70.49
2014-09-08,5334.67,16.31,6.6,46.6,128.1,69.4,56.06
2014-09-15,5323.78,18.26,3.4,31.4,140.5,102.7,71.37
2014-09-22,5384.32,18.21,1.2,45.6,145.7,83.2,60.77
2014-09-29,5381.5,18.52,13.8,39.8,141.6,101.3,69.21
2014-10-06,5282.13,20.25,0.0,48.0,159.6,103.9,67.04
2014-10-13,5527.24,20.86,0.0,47.2,156.5,112.1,67.46
2014-10-20,5395.25,19.76,4.0,56.6,174.9,92.4,60.66
2014-10-27,5545.93,21.75,0.6,58.8,174.4,110.6,64.88
2014-11-03,5920.41,23.94,0.2,60.1,164.9,131.6,65.03
2014-11-10,5721.88,22.63,5.4,57.4,188.5,117.7,62.96
2014-11-17,6182.59,25.89,7.0,50.8,179.5,156.4,72.66
2014-11-24,6469.42,25.6,62.8,59.8,161.2,168.0,73.01
2014-12-01,6224.09,23.75,8.6,58.6,171.6,135.6,64.71
2014-12-08,6355.97,24.65,10.2,48.8,149.3,162.4,73.45
2014-12-15,6197.62,23.18,49.2,51.4,125.3,142.3,69.36
2014-12-22,6369.05,25.38,17.2,58.8,200.0,156.0,70.2
2014-12-29,5794.68,24.17,46.8,41.4,139.1,157.6,76.02
2015-01-05,6273.93,26.22,6.2,48.2,166.5,182.5,74.99
2015-01-12,6148.63,24.54,9.2,41.0,138.2,169.5,77.88
2015-01-19,6929.64,27.52,8.6,53.4,175.2,191.6,75.45
2015-01-26,6415.68,25.12,166.4,40.4,129.1,181.5,80.58
2015-02-02,6397.41,24.37,4.0,47.6,170.0,158.5,74.28
2015-02-09,6166.14,23.91,4.8,56.8,171.6,136.3,67.82
2015-02-16,6152.38,23.74,12.0,54.6,172.8,155.3,75.37
2015-02-23,6191.72,23.96,261.2,36.4,89.5,169.8,79.04
2015-03-02,6402.35,25.21,6.8,48.2,160.4,171.7,77.95
2015-03-09,6590.61,25.55,0.0,47.0,165.3,161.1,74.1
2015-03-16,6304.71,24.07,0.6,53.4,150.3,143.1,68.71
2015-03-23,6473.32,24.12,51.0,36.4,117.3,161.9,75.91
2015-03-30,6479.37,24.48,6.8,42.6,120.4,167.1,74.98
2015-04-06,5917.79,22.49,188.8,28.6,95.3,165.6,82.71
2015-04-13,5883.52,20.94,0.0,41.4,128.9,110.1,62.92
2015-04-20,6012.8,21.12,6.8,29.8,103.0,142.0,79.18
2015-04-27,5709.72,18.27,3.6,34.8,134.3,83.6,58.86
2015-05-04,5885.78,18.16,206.6,24.6,84.1,118.8,77.75
2015-05-11,5770.47,17.97,0.0,32.8,111.7,86.2,60.22
2015-05-18,5840.08,16.82,7.8,29.0,97.6,86.3,63.89
2015-05-25,5871.28,17.67,0.6,26.4,88.1,107.1,71.61
2015-06-01,5846.34,17.43,0.0,19.8,82.3,116.2,76.54
2015-06-08,5822.22,13.4,0.2,23.4,94.2,69.6,65.31
2015-06-15,5910.43,16.73,18.0,18.6,75.4,113.0,79.62
2015-06-22,5914.2,15.28,10.4,18.6,78.1,100.8,76.94
2015-06-29,5901.43,15.44,12.0,13.8,70.5,107.5,80.86
2015-07-06,5780.71,14.06,9.0,19.8,90.9,89.2,72.61
2015-07-13,5901.62,13.74,3.2,28.0,89.0,72.1,63.72
2015-07-20,6099.58,11.65,0.2,24.6,93.6,60.3,62.4
2015-07-27,5749.33,16.09,8.0,17.4,78.3,104.8,74.64
2015-08-03,5720.76,14.66,0.0,26.0,109.3,79.8,65.32
2015-08-10,5786.92,13.33,0.0,27.4,111.7,57.2,55.83
2015-08-17,5683.45,15.19,2.0,31.6,110.4,75.3,64.45
2015-08-24,5783.65,17.21,6.8,24.4,103.8,109.0,76.63
2015-08-31,5709.47,17.84,21.8,34.4,108.6,94.2,64.86
2015-09-07,5687.28,17.39,1.6,35.6,125.4,89.2,65.67
2015-09-14,5662.93,17.6,1.6,36.2,127.3,88.0,65.45
2015-09-21,5741.81,17.69,31.8,33.0,122.7,104.2,74.01
2015-09-28,5659.39,16.77,2.4,35.6,138.9,82.7,63.41
2015-10-05,5586.04,19.59,4.8,43.8,169.8,107.4,71.84
2015-10-12,5748.9,20.63,9.6,45.8,153.2,112.8,69.49
2015-10-19,5774.06,21.18,9.6,43.8,169.2,125.4,74.23
2015-10-26,5921.21,21.1,14.2,47.2,151.0,125.4,73.57
2015-11-02,5960.64,20.8,21.4,43.4,140.0,124.5,72.89
2015-11-09,6226.54,23.41,46.6,43.8,145.8,151.2,77.26
2015-11-16,6130.05,21.78,12.6,44.2,149.0,128.9,73.04
2015-11-23,6329.77,23.76,0.2,52.4,188.1,141.5,73.84
2015-11-30,6772.1,25.67,18.0,60.5,188.1,167.8,74.41
2015-12-07,6389.89,23.01,2.4,47.8,157.5,140.2,72.44
2015-12-14,6577.3,23.86,12.4,47.4,155.3,153.6,76.01
2015-12-21,6458.9,23.92,1.0,56.4,178.1,129.8,63.59
2015-12-28,6062.18,24.23,34.0,52.4,145.6,143.3,68.06
2016-01-04,5840.08,22.88,6.6,55.2,151.2,116.8,63.31
2016-01-11,6393.2,24.32,70.6,52.0,174.8,141.9,68.46
2016-01-18,6595.9,24.32,0.8,57.0,176.0,138.3,69.13
2016-01-25,6708.09,25.28,0.4,55.4,168.2,146.9,69.46
2016-02-01,6872.27,26.16,8.0,37.4,106.1,187.0,77.26
2016-02-08,6730.24,25.3,17.8,48.6,109.9,168.8,73.26
2016-02-15,6501.17,24.91,0.8,63.2,171.5,141.0,67.96
2016-02-22,7009.31,26.71,3.0,61.8,172.9,165.9,68.19
2016-02-29,6821.66,25.73,2.4,62.5,172.5,149.9,67.31
2016-03-07,6591.5,24.37,39.7,52.0,148.1,167.9,75.64
2016-03-14,6626.8,24.31,37.2,36.4,130.3,180.6,81.7
2016-03-21,6606.66,24.55,12.2,46.6,128.7,164.7,76.86
2016-03-28,6182.46,22.92,5.0,38.2,136.8,138.5,71.92
2016-04-04,6482.27,23.82,22.2,45.8,138.6,153.5,75.77
2016-04-11,6410.92,23.41,0.0,36.4,130.1,147.9,76.05
2016-04-18,6166.97,21.29,6.6,35.8,112.5,129.3,73.53
2016-04-25,6131.33,21.59,0.0,38.4,118.3,121.7,69.14
2016-05-02,6228.1,21.5,12.8,22.2,87.7,148.6,80.49
2016-05-09,6214.8,20.73,17.8,28.4,113.3,133.0,75.89
2016-05-16,6072.87,18.95,0.0,31.8,98.0,98.4,62.82
2016-05-23,6042.0,19.4,0.0,25.4,100.6,112.0,70.59
2016-05-30,6004.57,17.35,0.0,28.8,99.1,72.5,55.47
2016-06-06,6171.87,16.98,85.2,25.4,66.9,100.7,71.35
2016-06-13,6090.86,16.94,0.4,29.4,88.1,80.6,61.11
2016-06-20,6168.46,17.0,71.2,25.4,74.2,113.7,77.9
2016-06-27,6330.49,14.75,2.2,24.0,72.0,79.1,65.49
2016-07-04,6280.85,13.14,0.4,22.6,97.8,66.5,62.04
2016-07-11,6195.58,14.85,7.8,23.2,88.7,85.3,70.81
2016-07-18,6322.48,16.06,12.8,21.8,71.2,88.9,63.54
2016-07-25,6014.48,18.69,0.2,29.6,105.2,109.0,68.44
2016-08-01,6067.49,14.55,0.0,24.0,98.8,60.8,55.29
2016-08-08,6052.03,15.17,7.6,27.2,100.4,88.5,71.58
2016-08-15,5936.38,15.71,3.2,29.2,117.5,90.6,72.66
2016-08-22,5982.49,15.94,6.8,27.2,112.6,90.1,70.97
2016-08-29,5960.85,21.07,7.8,33.2,116.2,88.8,65.38
2016-09-05,5894.73,18.78,14.0,38.4,125.9,98.8,69.16
2016-09-12,5905.77,18.26,44.4,32.8,118.7,109.9,73.26
2016-09-19,5954.49,20.06,9.6,40.3,112.7,122.2,73.18
2016-09-26,5890.1,18.99,7.8,40.5,139.1,87.5,61.58
2016-10-03,5847.26,19.61,3.6,50.4,131.9,75.9,49.43
2016-10-10,5815.12,19.84,14.4,58.8,171.6,84.4,56.14
2016-10-17,5875.7,19.03,0.2,54.1,165.0,96.1,64.71
2016-10-24,5972.58,19.78,15.0,47.4,167.0,94.1,61.26
2016-10-31,6040.23,22.16,0.0,55.0,178.9,115.6,67.29
2016-11-07,6237.2,23.33,6.4,53.8,173.5,119.7,65.54
2016-11-14,6673.13,25.46,53.2,62.6,169.9,152.9,69.11
2016-11-21,6111.31,22.06,1.2,56.8,193.2,112.9,65.11
2016-11-28,6438.99,23.93,98.8,80.6,194.3,136.0,69.99
2016-12-05,6738.78,24.98,24.2,60.6,198.5,157.7,74.42
2016-12-12,6620.24,24.39,52.4,45.8,127.6,146.9,69.21
2016-12-19,6558.08,24.73,14.2,52.7,192.4,146.1,69.29
2016-12-26,6344.11,24.31,17.8,50.2,159.4,152.6,72.42
2017-01-02,6672.68,26.61,0.4,62.8,212.7,170.9,74.2
2017-01-09,6449.02,24.41,38.4,46.6,153.8,149.0,71.29
2017-01-16,7339.69,27.55,9.6,55.2,191.1,191.2,77.44
2017-01-23,7276.71,26.6,10.4,60.0,168.5,164.5,66.72
2017-01-30,7015.88,26.18,12.4,56.4,184.4,162.9,70.56
2017-02-06,7355.89,27.53,0.0,72.8,198.7,167.7,66.69
2017-02-13,7530.03,27.67,6.4,67.6,186.8,175.4,68.89
2017-02-20,7088.19,25.88,16.0,64.2,165.7,155.2,66.74
2017-02-27,6798.23,24.91,0.0,67.4,164.0,135.1,64.11
2017-03-06,6954.95,25.58,9.4,52.4,168.1,163.4,73.42
2017-03-13,6663.94,24.76,0.4,50.8,139.8,122.4,56.84
2017-03-20,6749.16,24.7,91.0,38.4,102.7,173.3,76.71
2017-03-27,6556.12,24.55,68.8,32.7,118.5,180.3,81.84
2017-04-03,6067.41,23.56,133.2,57.4,104.7,149.9,70.59
2017-04-10,5793.87,20.03,1.4,37.8,112.4,119.7,72.58
2017-04-17,5638.38,20.09,0.0,32.8,129.3,110.6,69.13
2017-04-24,5858.28,19.51,1.0,35.0,116.0,121.6,76.87
2017-05-01,5665.84,18.35,0.8,33.0,107.3,97.9,65.29
2017-05-08,6005.51,19.01,0.4,29.8,103.1,117.7,75.26
2017-05-15,5991.18,17.81,13.4,21.8,79.3,115.7,78.45
2017-05-22,5937.72,18.29,21.2,18.2,88.5,124.1,80.24
